time,cyklisté,chodci
Černovice,,Černovická,Zvonařka
2020-06-24 12:00,8981,7176,6267,8289
2020-06-24 13:00,8999,7185,6284,8297
2020-06-24 14:00,9021,7187,6297,8298
2020-06-24 15:00,9026,7188,6299,8300
2020-06-24 16:00,9033,7190,6315,8303
2020-06-24 17:00,9059,7193,6341,8306
2020-06-24 18:00,9109,7196,6376,8322
2020-06-24 19:00,9157,7201,6394,8332
2020-06-24 20:00,9192,7214,6426,8347
2020-06-24 21:00,9221,7239,6453,8369
2020-06-24 22:00,9243,7253,6466,8393
2020-06-24 23:00,9252,7259,6469,8403
2020-06-25 00:00,9252,7261,6469,8403
2020-06-25 01:00,9252,7261,6469,8403
2020-06-25 02:00,9252,7261,6469,8403
2020-06-25 03:00,9252,7261,6469,8403
2020-06-25 04:00,9252,7261,6469,8403
2020-06-25 05:00,9252,7261,6469,8403
2020-06-25 06:00,9256,7261,6474,8403
2020-06-25 07:00,9264,7263,6499,8405
2020-06-25 08:00,9288,7267,6544,8411
2020-06-25 09:00,9307,7272,6597,8418
2020-06-25 10:00,9324,7275,6633,8427
2020-06-25 11:00,9338,7275,6647,8428
2020-06-25 12:00,9351,7278,6675,8431
2020-06-25 13:00,9369,7280,6694,8440
2020-06-25 14:00,9388,7284,6706,8441
2020-06-25 15:00,9403,7288,6741,8445
2020-06-25 16:00,9428,7292,6786,8457
2020-06-25 17:00,9507,7304,6838,8473
2020-06-25 18:00,9583,7311,6914,8488
2020-06-25 19:00,9657,7322,6963,8504
2020-06-25 20:00,9724,7344,7020,8516
2020-06-25 21:00,9770,7362,7060,8533
2020-06-25 22:00,9821,7366,7072,8544
2020-06-25 23:00,9834,7379,7078,8554
2020-06-26 00:00,9836,7380,7078,8554
2020-06-26 01:00,9837,7380,7078,8554
2020-06-26 02:00,9837,7380,7078,8554
2020-06-26 03:00,9837,7380,7078,8554
2020-06-26 04:00,9837,7380,7078,8554
2020-06-26 05:00,9837,7380,7078,8554
2020-06-26 06:00,9838,7381,7080,8554
2020-06-26 07:00,9840,7381,7089,8555
2020-06-26 08:00,9846,7381,7094,8556
2020-06-26 09:00,9846,7381,7099,8558
2020-06-26 10:00,9846,7383,7103,8562
2020-06-26 11:00,9849,7386,7108,8565
2020-06-26 12:00,9853,7393,7125,8573
2020-06-26 14:00,9868,7404,7143,8581
2020-06-26 15:00,9877,7411,7157,8586
2020-06-26 16:00,9897,7419,7184,8590
2020-06-26 17:00,9922,7424,7214,8596
2020-06-26 18:00,9946,7425,7258,8604
2020-06-26 19:00,9978,7438,7301,8623
2020-06-26 20:00,10022,7448,7312,8626
2020-06-26 21:00,10035,7459,7326,8637
2020-06-26 22:00,10058,7463,7337,8643
2020-06-26 23:00,10069,7468,7340,8648
2020-06-27 00:00,10069,7468,7340,8648
2020-06-27 01:00,10070,7468,7340,8648
2020-06-27 02:00,10070,7468,7340,8648
2020-06-27 03:00,10070,7468,7340,8648
2020-06-27 04:00,10070,7468,7340,8648
2020-06-27 05:00,10070,7468,7340,8648
2020-06-27 06:00,10070,7468,7341,8648
2020-06-27 07:00,10070,7469,7346,8649
2020-06-27 08:00,10070,7470,7350,8651
2020-06-27 09:00,10078,7477,7361,8660
2020-06-27 10:00,10085,7480,7388,8669
2020-06-27 11:00,10110,7484,7441,8677
2020-06-27 12:00,10153,7488,7529,8689
2020-06-27 13:00,10218,7494,7606,8697
2020-06-27 14:00,10254,7497,7653,8709
2020-06-27 15:00,10299,7500,7696,8712
2020-06-27 16:00,10338,7506,7760,8721
2020-06-27 17:00,10391,7508,7835,8729
2020-06-27 18:00,10453,7510,7893,8741
2020-06-27 19:00,10535,7518,7941,8745
2020-06-27 20:00,10598,7523,7984,8751
2020-06-27 21:00,10647,7541,8009,8768
2020-06-27 22:00,10702,7551,8022,8780
2020-06-27 23:00,10718,7556,8027,8782
2020-06-28 00:00,10718,7558,8027,8782
2020-06-28 01:00,10718,7558,8027,8782
2020-06-28 02:00,10718,7558,8027,8782
2020-06-28 03:00,10718,7558,8027,8782
2020-06-28 04:00,10719,7558,8027,8782
2020-06-28 05:00,10719,7558,8027,8782
2020-06-28 06:00,10719,7562,8027,8782
2020-06-28 07:00,10721,7562,8029,8782
2020-06-28 08:00,10721,7562,8029,8782
2020-06-28 09:00,10721,7562,8029,8782
2020-06-28 10:00,10721,7562,8029,8782
2020-06-28 11:00,10721,7562,8029,8782
2020-06-28 12:00,10721,7562,8029,8782
2020-06-28 13:00,10721,7562,8029,8782
2020-06-28 14:00,10729,7562,8043,8784
2020-06-28 15:00,10761,7568,8121,8789
2020-06-28 16:00,10806,7571,8208,8796
2020-06-28 17:00,10882,7572,8243,8802
2020-06-28 18:00,10944,7576,8289,8808
2020-06-28 19:00,11011,7579,8326,8812
2020-06-28 20:00,11094,7580,8364,8814
2020-06-28 21:00,11136,7593,8393,8832
2020-06-28 22:00,11171,7604,8409,8845
2020-06-28 23:00,11182,7612,8412,8849
2020-06-29 00:00,11182,7612,8412,8850
2020-06-29 01:00,11182,7612,8412,8851
2020-06-29 02:00,11182,7612,8412,8851
2020-06-29 03:00,11182,7612,8412,8851
2020-06-29 04:00,11182,7612,8412,8851
2020-06-29 05:00,11182,7612,8412,8851
2020-06-29 06:00,11184,7613,8415,8852
2020-06-29 07:00,11192,7615,8429,8854
2020-06-29 08:00,11201,7616,8445,8857
2020-06-29 09:00,11205,7616,8458,8859
2020-06-29 10:00,11210,7616,8464,8859
2020-06-29 11:00,11214,7616,8469,8861
2020-06-29 12:00,11214,7616,8471,8864
2020-06-29 13:00,11216,7619,8473,8867
2020-06-29 14:00,11217,7621,8473,8867
2020-06-29 15:00,11224,7621,8476,8868
2020-06-29 16:00,11224,7621,8476,8868
2020-06-29 17:00,11224,7621,8476,8868
2020-06-29 19:00,11224,7621,8476,8868
2020-06-29 20:00,11224,7621,8476,8868
2020-06-29 21:00,11224,7621,8476,8868
2020-06-29 22:00,11224,7621,8476,8868
2020-06-29 23:00,11224,7621,8476,8868
2020-06-30 00:00,11224,7621,8476,8868
2020-06-30 01:00,11224,7621,8476,8868
2020-06-30 02:00,11224,7621,8476,8868
2020-06-30 03:00,11224,7621,8476,8868
2020-06-30 05:00,11224,7621,8476,8868
2020-06-30 06:00,11224,7621,8476,8868
2020-06-30 07:00,11224,7621,8476,8868
2020-06-30 08:00,11224,7621,8476,8868
2020-06-30 09:00,11224,7621,8476,8868
2020-06-30 10:00,11224,7621,8476,8868
2020-06-30 11:00,11224,7621,8476,8868
2020-06-30 12:00,11224,7621,8476,8868
2020-06-30 13:00,11224,7621,8476,8868
2020-06-30 14:00,11224,7621,8476,8868
2020-06-30 15:00,11246,7623,8505,8874
2020-06-30 16:00,11292,7625,8556,8883
2020-06-30 17:00,11360,7631,8646,8883
2020-06-30 18:00,11446,7632,8722,8891
2020-06-30 19:00,11539,7639,8804,8909
2020-06-30 20:00,11616,7661,8865,8932
2020-06-30 21:00,11694,7686,8902,8971
2020-06-30 22:00,11746,7694,8922,8985
2020-06-30 23:00,11782,7713,8926,8994
2020-07-01 00:00,11783,7714,8927,8994
2020-07-01 01:00,11783,7714,8927,8994
2020-07-01 02:00,11783,7714,8927,8994
2020-07-01 03:00,11783,7714,8927,8994
2020-07-01 04:00,11783,7714,8927,8994
2020-07-01 05:00,11783,7714,8927,8994
2020-07-01 06:00,11784,7715,8936,8997
2020-07-01 07:00,11801,7719,8971,9000
2020-07-01 08:00,11837,7722,9029,9007
2020-07-01 09:00,11874,7724,9092,9011
2020-07-01 10:00,11902,7724,9152,9022
2020-07-01 11:00,11922,7725,9193,9022
2020-07-01 12:00,11940,7725,9212,9024
2020-07-01 13:00,11968,7726,9233,9030
2020-07-01 14:00,11996,7732,9250,9033
2020-07-01 15:00,12014,7734,9283,9034
2020-07-01 16:00,12041,7735,9330,9042
2020-07-01 17:00,12117,7737,9392,9049
2020-07-01 18:00,12200,7742,9457,9055
2020-07-01 19:00,12285,7753,9542,9074
2020-07-01 20:00,12376,7761,9612,9089
2020-07-01 21:00,12440,7786,9667,9114
2020-07-01 22:00,12512,7801,9699,9128
2020-07-01 23:00,12540,7817,9703,9149
2020-07-02 00:00,12540,7818,9703,9149
2020-07-02 01:00,12540,7818,9703,9149
2020-07-02 02:00,12540,7818,9703,9149
2020-07-02 03:00,12540,7818,9703,9149
2020-07-02 04:00,12540,7818,9703,9149
2020-07-02 05:00,12540,7818,9703,9149
2020-07-02 06:00,12542,7819,9708,9150
2020-07-02 07:00,12548,7822,9729,9152
2020-07-02 08:00,12563,7826,9759,9155
2020-07-02 09:00,12575,7829,9803,9157
2020-07-02 10:00,12588,7829,9831,9158
2020-07-02 11:00,12598,7829,9860,9160
2020-07-02 12:00,12613,7832,9884,9163
2020-07-02 13:00,12630,7835,9911,9167
2020-07-02 14:00,12657,7839,9933,9167
2020-07-02 15:00,12675,7840,9951,9169
2020-07-02 16:00,12698,7842,9987,9172
2020-07-02 17:00,12751,7850,10034,9182
2020-07-02 18:00,12789,7858,10069,9197
2020-07-02 19:00,12835,7866,10080,9206
2020-07-02 20:00,12864,7877,10104,9224
2020-07-02 21:00,12889,7887,10123,9242
2020-07-02 22:00,12914,7904,10127,9260
2020-07-02 23:00,12931,7923,10129,9273
2020-07-03 00:00,12931,7923,10129,9273
2020-07-03 01:00,12931,7923,10129,9273
2020-07-03 02:00,12931,7923,10129,9273
2020-07-03 03:00,12931,7923,10129,9273
2020-07-03 04:00,12931,7923,10129,9273
2020-07-03 05:00,12931,7924,10129,9273
2020-07-03 06:00,12932,7928,10134,9277
2020-07-03 07:00,12941,7929,10168,9282
2020-07-03 08:00,12959,7935,10196,9287
2020-07-03 09:00,12972,7938,10231,9294
2020-07-03 10:00,12986,7942,10250,9295
2020-07-03 11:00,13002,7943,10260,9297
2020-07-03 12:00,13006,7944,10261,9299
2020-07-03 13:00,13014,7947,10280,9303
2020-07-03 14:00,13030,7949,10302,9304
2020-07-03 15:00,13048,7953,10325,9308
2020-07-03 16:00,13078,7956,10382,9313
2020-07-03 17:00,13130,7960,10430,9320
2020-07-03 18:00,13184,7964,10472,9323
2020-07-03 19:00,13232,7972,10508,9331
2020-07-03 20:00,13273,7975,10545,9344
2020-07-03 21:00,13302,7991,10577,9360
2020-07-03 22:00,13345,8002,10593,9376
2020-07-03 23:00,13358,8013,10599,9379
2020-07-04 00:00,13360,8014,10599,9381
2020-07-04 01:00,13360,8014,10599,9381
2020-07-04 02:00,13360,8014,10599,9381
2020-07-04 03:00,13360,8014,10599,9381
2020-07-04 04:00,13360,8014,10599,9381
2020-07-04 05:00,13360,8014,10599,9381
2020-07-04 06:00,13360,8014,10599,9381
2020-07-04 07:00,13361,8014,10603,9381
2020-07-04 08:00,13364,8016,10606,9383
2020-07-04 09:00,13368,8017,10619,9390
2020-07-04 10:00,13380,8017,10642,9400
2020-07-04 11:00,13411,8017,10686,9407
2020-07-04 12:00,13454,8018,10762,9417
2020-07-04 13:00,13482,8020,10832,9427
2020-07-04 14:00,13528,8023,10880,9434
2020-07-04 15:00,13565,8025,10929,9438
2020-07-04 16:00,13614,8030,10999,9443
2020-07-04 17:00,13649,8033,11051,9443
2020-07-04 18:00,13706,8036,11102,9446
2020-07-04 19:00,13774,8042,11140,9449
2020-07-04 20:00,13831,8045,11174,9458
2020-07-04 21:00,13885,8053,11204,9467
2020-07-04 23:00,13941,8079,11225,9491
2020-07-05 00:00,13941,8080,11225,9492
2020-07-05 01:00,13941,8080,11225,9492
2020-07-05 02:00,13941,8080,11225,9492
2020-07-05 03:00,13941,8083,11225,9492
2020-07-05 04:00,13941,8083,11225,9492
2020-07-05 05:00,13941,8083,11225,9492
2020-07-05 06:00,13943,8083,11225,9492
2020-07-05 07:00,13944,8083,11228,9492
2020-07-05 08:00,13947,8084,11232,9494
2020-07-05 09:00,13954,8087,11241,9498
2020-07-05 10:00,13971,8090,11250,9503
2020-07-05 11:00,13996,8095,11289,9511
2020-07-05 12:00,14043,8100,11336,9517
2020-07-05 13:00,14074,8100,11378,9521
2020-07-05 14:00,14101,8106,11421,9531
2020-07-05 15:00,14125,8106,11462,9535
2020-07-05 16:00,14160,8107,11486,9538
2020-07-05 17:00,14199,8109,11537,9548
2020-07-05 18:00,14249,8111,11597,9554
2020-07-05 19:00,14308,8117,11632,9563
2020-07-05 20:00,14361,8123,11667,9572
2020-07-05 21:00,14396,8138,11705,9586
2020-07-05 22:00,14434,8146,11715,9593
2020-07-05 23:00,14454,8165,11718,9603
2020-07-06 00:00,14455,8165,11718,9605
2020-07-06 01:00,14455,8165,11718,9605
2020-07-06 02:00,14455,8166,11718,9605
2020-07-06 03:00,14455,8166,11718,9605
2020-07-06 04:00,14455,8166,11718,9605
2020-07-06 05:00,14455,8166,11718,9605
2020-07-06 06:00,14457,8167,11718,9605
2020-07-06 07:00,14462,8169,11727,9610
2020-07-06 08:00,14464,8170,11732,9612
2020-07-06 09:00,14470,8170,11742,9615
2020-07-06 10:00,14482,8171,11770,9628
2020-07-06 11:00,14496,8175,11815,9636
2020-07-06 12:00,14543,8177,11905,9642
2020-07-06 13:00,14591,8183,11959,9643
2020-07-06 14:00,14628,8185,12028,9648
2020-07-06 15:00,14681,8185,12066,9661
2020-07-06 16:00,14739,8189,12113,9668
2020-07-06 17:00,14787,8193,12147,9672
2020-07-06 18:00,14843,8194,12193,9677
2020-07-06 19:00,14896,8199,12219,9682
2020-07-06 20:00,14938,8217,12259,9706
2020-07-06 21:00,14964,8225,12272,9721
2020-07-06 22:00,14996,8231,12279,9729
2020-07-06 23:00,15000,8241,12281,9732
2020-07-07 00:00,15000,8241,12281,9732
2020-07-07 01:00,15000,8241,12281,9732
2020-07-07 03:00,15000,8242,12281,9732
2020-07-07 04:00,15000,8242,12281,9732
2020-07-07 05:00,15000,8242,12281,9732
2020-07-07 06:00,15000,8242,12281,9732
2020-07-07 07:00,15000,8242,12281,9732
2020-07-07 08:00,15000,8242,12281,9732
2020-07-07 09:00,15000,8242,12281,9732
2020-07-07 10:00,15000,8242,12281,9732
2020-07-07 11:00,15000,8242,12281,9732
2020-07-07 12:00,15000,8242,12281,9732
2020-07-07 13:00,15000,8242,12281,9732
2020-07-07 14:00,15000,8242,12281,9732
2020-07-07 15:00,15000,8242,12281,9732
2020-07-07 16:00,15000,8242,12281,9732
2020-07-07 17:00,15000,8242,12281,9732
2020-07-07 18:00,15000,8242,12281,9732
2020-07-07 19:00,15000,8242,12281,9732
2020-07-07 20:00,15000,8242,12281,9732
2020-07-07 21:00,15000,8242,12281,9732
2020-07-07 22:00,15000,8242,12281,9732
2020-07-07 23:00,15000,8242,12281,9732
2020-07-08 00:00,15000,8242,12281,9732
2020-07-08 01:00,15000,8242,12281,9732
2020-07-08 02:00,15000,8242,12281,9732
2020-07-08 03:00,15000,8242,12281,9732
2020-07-08 04:00,15000,8242,12281,9732
2020-07-08 05:00,15000,8242,12281,9732
2020-07-08 06:00,15000,8242,12281,9732
2020-07-08 07:00,15000,8242,12281,9732
2020-07-08 08:00,15000,8242,12281,9732
2020-07-08 09:00,15000,8242,12281,9732
2020-07-08 10:00,15025,8243,12310,9742
2020-07-08 11:00,15033,8247,12341,9749
2020-07-08 12:00,15049,8254,12374,9767
2020-07-08 13:00,15059,8255,12388,9769
2020-07-08 14:00,15077,8259,12412,9770
2020-07-08 15:00,15094,8260,12435,9776
2020-07-08 16:00,15128,8264,12458,9781
2020-07-08 17:00,15187,8269,12507,9785
2020-07-08 18:00,15264,8276,12550,9793
2020-07-08 19:00,15329,8284,12589,9806
2020-07-08 20:00,15375,8293,12609,9815
2020-07-08 21:00,15393,8298,12624,9820
2020-07-08 22:00,15416,8301,12627,9823
2020-07-08 23:00,15420,8305,12629,9825
2020-07-09 00:00,15420,8305,12629,9825
2020-07-09 01:00,15420,8306,12629,9825
2020-07-09 02:00,15420,8306,12629,9825
2020-07-09 03:00,15420,8306,12629,9825
2020-07-09 04:00,15420,8306,12629,9825
2020-07-09 05:00,15420,8306,12629,9825
2020-07-09 06:00,15422,8309,12633,9825
2020-07-09 07:00,15425,8310,12658,9826
2020-07-09 08:00,15443,8312,12693,9834
2020-07-09 09:00,15457,8316,12730,9836
2020-07-09 10:00,15476,8319,12758,9843
2020-07-09 11:00,15485,8321,12786,9848
2020-07-09 12:00,15492,8326,12797,9857
2020-07-09 13:00,15505,8328,12816,9864
2020-07-09 14:00,15520,8335,12831,9868
2020-07-09 15:00,15528,8338,12862,9874
2020-07-09 16:00,15550,8341,12896,9880
2020-07-09 17:00,15602,8344,12950,9890
2020-07-09 18:00,15677,8349,12999,9901
2020-07-09 19:00,15730,8356,13059,9920
2020-07-09 20:00,15784,8367,13112,9936
2020-07-09 21:00,15814,8385,13148,9947
2020-07-09 22:00,15863,8393,13172,9958
2020-07-09 23:00,15878,8402,13174,9966
2020-07-10 00:00,15879,8402,13174,9966
2020-07-10 01:00,15879,8402,13174,9966
2020-07-10 02:00,15879,8402,13174,9966
2020-07-10 03:00,15879,8402,13174,9966
2020-07-10 04:00,15879,8402,13174,9966
2020-07-10 05:00,15879,8402,13174,9966
2020-07-10 06:00,15879,8402,13174,9966
2020-07-10 07:00,15879,8402,13174,9966
2020-07-10 08:00,15879,8402,13174,9966
2020-07-10 09:00,15879,8402,13174,9966
2020-07-10 10:00,15879,8402,13174,9966
2020-07-10 11:00,15879,8402,13174,9966
2020-07-10 12:00,15879,8402,13174,9966
2020-07-10 13:00,15879,8402,13174,9966
2020-07-10 14:00,15891,8404,13189,9968
2020-07-10 15:00,15909,8404,13229,9971
2020-07-10 16:00,15951,8408,13274,9977
2020-07-10 17:00,15995,8412,13326,9984
2020-07-10 18:00,16054,8413,13377,9992
2020-07-10 19:00,16102,8413,13424,9998
2020-07-10 20:00,16141,8422,13461,10017
2020-07-10 21:00,16181,8435,13481,10036
2020-07-10 22:00,16214,8443,13500,10046
2020-07-10 23:00,16230,8452,13501,10049
2020-07-11 00:00,16232,8453,13501,10049
2020-07-11 01:00,16232,8453,13501,10049
2020-07-11 02:00,16232,8453,13501,10049
2020-07-11 03:00,16232,8453,13501,10049
2020-07-11 04:00,16232,8453,13501,10049
2020-07-11 05:00,16232,8453,13501,10049
2020-07-11 06:00,16234,8453,13502,10050
2020-07-11 07:00,16235,8454,13505,10050
2020-07-11 08:00,16237,8456,13506,10053
2020-07-11 09:00,16237,8459,13509,10059
2020-07-11 10:00,16239,8463,13513,10065
2020-07-11 12:00,16244,8468,13520,10067
2020-07-11 13:00,16245,8471,13531,10069
2020-07-11 14:00,16248,8472,13531,10072
2020-07-11 15:00,16248,8474,13533,10078
2020-07-11 16:00,16249,8474,13534,10079
2020-07-11 17:00,16253,8474,13536,10080
2020-07-11 18:00,16253,8474,13536,10080
2020-07-11 19:00,16253,8474,13536,10080
2020-07-11 20:00,16253,8474,13536,10080
2020-07-11 21:00,16253,8474,13536,10080
2020-07-11 22:00,16253,8474,13536,10080
2020-07-11 23:00,16253,8474,13536,10080
2020-07-12 00:00,16253,8474,13536,10080
2020-07-12 02:00,16253,8474,13536,10080
2020-07-12 03:00,16253,8474,13536,10080
2020-07-12 04:00,16253,8474,13536,10080
2020-07-12 05:00,16253,8474,13536,10080
2020-07-12 06:00,16253,8474,13536,10080
2020-07-12 07:00,16253,8474,13536,10080
2020-07-12 08:00,16253,8474,13536,10080
2020-07-12 09:00,16253,8474,13536,10080
2020-07-12 10:00,16253,8474,13536,10080
2020-07-12 11:00,16253,8474,13536,10080
2020-07-12 12:00,16253,8474,13536,10080
2020-07-12 13:00,16253,8474,13536,10080
2020-07-12 14:00,16301,8480,13579,10090
2020-07-12 15:00,16368,8492,13671,10093
2020-07-12 16:00,16430,8495,13743,10105
2020-07-12 17:00,16512,8516,13836,10131
2020-07-12 18:00,16588,8531,13889,10149
2020-07-12 19:00,16668,8538,13937,10161
2020-07-12 20:00,16748,8556,13963,10176
2020-07-12 21:00,16798,8574,13991,10191
2020-07-12 22:00,16839,8584,13999,10200
2020-07-12 23:00,16852,8601,14000,10210
2020-07-13 00:00,16852,8604,14000,10210
2020-07-13 01:00,16852,8604,14000,10210
2020-07-13 02:00,16852,8604,14000,10210
2020-07-13 03:00,16852,8604,14000,10210
2020-07-13 04:00,16852,8604,14000,10210
2020-07-13 05:00,16852,8604,14000,10210
2020-07-13 06:00,16855,8604,14006,10211
2020-07-13 08:00,16889,8611,14084,10222
2020-07-13 09:00,16912,8612,14135,10229
2020-07-13 10:00,16931,8613,14169,10232
2020-07-13 11:00,16945,8613,14190,10232
2020-07-13 12:00,16964,8616,14217,10236
2020-07-13 13:00,16973,8619,14237,10243
2020-07-13 14:00,16981,8626,14259,10250
2020-07-13 15:00,17002,8629,14279,10261
2020-07-13 16:00,17036,8630,14305,10264
2020-07-13 17:00,17097,8642,14367,10274
2020-07-13 18:00,17158,8651,14425,10292
2020-07-13 19:00,17250,8660,14483,10303
2020-07-13 20:00,17301,8678,14543,10343
2020-07-13 21:00,17367,8700,14570,10378
2020-07-13 22:00,17404,8717,14590,10396
2020-07-13 23:00,17411,8735,14595,10400
2020-07-14 00:00,17412,8735,14595,10400
2020-07-14 01:00,17413,8735,14595,10400
2020-07-14 02:00,17413,8735,14595,10400
2020-07-14 03:00,17413,8735,14595,10400
2020-07-14 04:00,17413,8735,14595,10400
2020-07-14 05:00,17413,8735,14595,10400
2020-07-14 06:00,17413,8735,14595,10400
2020-07-14 07:00,17413,8735,14595,10400
2020-07-14 08:00,17413,8735,14595,10400
2020-07-14 09:00,17413,8735,14595,10400
2020-07-14 10:00,17413,8735,14595,10400
2020-07-14 11:00,17413,8735,14595,10400
2020-07-14 12:00,17413,8735,14595,10400
2020-07-14 13:00,17413,8735,14595,10400
